AccID,Details,Bill $,Timestamp
28625648,Settled monthly internet subscription.,84.23,31/08/2023
35867774,Purchased home decor items.,402.45,2/8/2023
39457409,Paid for car fuel at a gas station.,16.72,12/4/2023
51463521,Topped up public transport card.,24.41,27/04/2024
42859080,Doctor consultation fee paid.,378.96,8/7/2024
54180943,Purchased travel insurance.,3377.01,9/10/2023
61973382,Purchased fresh vegetables and dairy products.,173.35,30/04/2023
30498001,Bought electronics and accessories.,128.11,18/01/2024
12894411,Had dinner at an Italian restaurant.,53.01,26/02/2024
45687536,Paid for a ride-sharing service.,49.47,28/01/2024
18215051,Purchased fresh vegetables and dairy products.,47.55,3/6/2023
38743610,Paid for water and sewage services.,213.57,20/08/2024
17273866,Purchased fresh vegetables and dairy products.,49.3,6/12/2023
31866136,Lunch at a fast food outlet.,89.02,1/1/2025
16957271,Electricity bill payment.,57.48,28/02/2025
15106141,Bought textbooks for university.,1062.55,17/09/2023
12603450,Visited an amusement park.,98.27,18/05/2023
52869341,Visited an amusement park.,96.39,28/04/2024
58310665,Bought a train ticket for daily commute.,35.81,8/3/2025
21836153,Spent on weekly grocery shopping.,165.11,24/11/2024
64342743,Spent on weekly grocery shopping.,65.26,11/3/2025
45029799,Bought groceries from the local supermarket.,65.64,10/9/2023
35761365,Bought electronics and accessories.,284.29,1/9/2024
58657507,Monthly rent payment processed.,1528.84,9/4/2024
55845461,Bought a train ticket for daily commute.,4.35,4/12/2023
51123839,Bought a train ticket for daily commute.,30.26,24/11/2023
21469250,Bought prescription medicines from pharmacy.,89.51,20/03/2023
41877140,Purchased fresh vegetables and dairy products.,197.48,12/8/2023
41360198,Spent on weekly grocery shopping.,134.65,27/12/2023
60846673,Bought groceries from the local supermarket.,28.7,19/01/2025
42264801,Paid for a ride-sharing service.,24.5,21/06/2024
54965963,Enjoyed a meal at a local diner.,49.45,18/02/2024
24693664,Bought a train ticket for daily commute.,45.36,24/03/2024
63082553,Bought a train ticket for daily commute.,6.19,27/12/2024
25178443,Enjoyed a meal at a local diner.,63.89,19/04/2023
34425367,Purchased fresh vegetables and dairy products.,174.31,26/07/2024
44010326,Paid for car fuel at a gas station.,43.23,7/7/2023
64925079,Bought groceries from the local supermarket.,68.28,19/09/2023
22937077,Dividend earnings from investments.,3090.28,4/9/2023
15993402,Paid for online shopping order.,318.84,24/03/2024
23873881,Paid for coffee and snacks at a cafe.,50.85,10/5/2023
21941565,Bought a train ticket for daily commute.,9.5,14/04/2023
64669237,Purchased clothing from a retail store.,81.23,25/12/2023
58452337,Paid for car rental services.,4422.59,11/5/2024
49781718,Topped up public transport card.,29.18,12/2/2025
52967208,Electricity bill payment.,229.38,6/12/2023
15457827,Settled utility bills for the apartment.,2912.55,14/08/2024
34488709,Monthly car loan installment paid.,156.96,18/11/2023
20743038,Bought textbooks for university.,1555.78,24/08/2023
42917606,Bought electronics and accessories.,358.69,22/09/2023
19337677,Bought skincare products from a beauty store.,57.44,18/03/2024
54754420,Manicure and pedicure service payment.,24.43,20/03/2024
62404871,Lunch at a fast food outlet.,83.45,3/3/2024
43398184,Topped up public transport card.,34.53,10/1/2024
26032205,Paid for coffee and snacks at a cafe.,23.76,26/05/2023
54304994,Doctor consultation fee paid.,33.9,13/09/2023
20952473,Subscribed to an online streaming service.,42.44,10/2/2025
46908892,Paid for car fuel at a gas station.,26.78,28/04/2024
43782186,Manicure and pedicure service payment.,87.97,10/10/2023
18184966,Credit card bill installment settled.,441.45,19/11/2024
17594899,Monthly car loan installment paid.,350.3,26/12/2024
60561878,Topped up public transport card.,29.94,13/04/2023
36825675,Paid for a concert ticket.,29.82,19/05/2023
26726981,Salary credited to the bank account.,7594.98,13/12/2023
53180383,Purchased clothing from a retail store.,13.8,11/5/2024
17383088,Saved a portion of income for future use.,781.29,5/6/2023
63629974,Paid for dental treatment.,165.83,19/05/2023
25344382,Enjoyed a meal at a local diner.,35.13,30/07/2023
58353469,Paid for coffee and snacks at a cafe.,24.35,11/4/2023
28638650,Topped up public transport card.,46.65,17/10/2024
52115448,Enjoyed a meal at a local diner.,63.14,22/07/2024
30945369,Purchased fresh vegetables and dairy products.,49.64,18/10/2023
47155823,Paid for dental treatment.,286.24,23/12/2023
38962767,Bought groceries from the local supermarket.,163.88,22/07/2024
38025043,Received freelance project payment.,6663.37,1/3/2024
30464720,Bought groceries from the local supermarket.,172.87,16/05/2023
64063380,Paid for car fuel at a gas station.,37.24,26/04/2023
18842717,Paid for home maintenance services.,640.06,20/02/2025
44420970,Booked flight tickets for vacation.,2265.16,20/10/2023
27834129,Bonus payment from employer.,5753.07,7/12/2024
60016915,Settled utility bills for the apartment.,1706.14,23/02/2024
13066138,Bought groceries from the local supermarket.,114.53,2/8/2023
41054154,Enjoyed a meal at a local diner.,61.1,26/12/2023
27835970,Dividend earnings from investments.,1510.34,30/05/2023
40506983,Gas bill payment for the household.,144.06,5/8/2023
18418946,Booked flight tickets for vacation.,1135.46,22/11/2024
54102668,Dividend earnings from investments.,4419.93,22/01/2025
53095991,Tuition fee payment for the semester.,1605.36,17/08/2023
16636411,Visited an amusement park.,95.54,21/12/2024
47241420,Mortgage payment for the house.,814.81,3/12/2024
60699340,Paid for online shopping order.,297.15,7/4/2024
57689362,Settled utility bills for the apartment.,1753.12,19/03/2024
25088832,Paid for online course enrollment.,1418.18,11/2/2024
33604966,Bought prescription medicines from pharmacy.,48.44,28/03/2024
19776731,Enjoyed a meal at a local diner.,40.19,2/9/2024
33693979,Credit card bill installment settled.,615.29,17/12/2023
59399576,Bought textbooks for university.,1199.46,16/11/2024
12974302,Bought groceries from the local supermarket.,46,7/11/2023
52533369,Enjoyed a meal at a local diner.,86.13,25/03/2023
35508816,Purchased grooming essentials.,76.33,29/10/2023
51736790,Purchased clothing from a retail store.,498.15,19/01/2025
35114562,Received freelance project payment.,9488.42,28/06/2024
36125875,Underwent medical check-up at a clinic.,447.08,7/2/2024
56671548,Bought electronics and accessories.,168.61,19/03/2024
21440687,Topped up public transport card.,33.78,3/7/2024
28579354,Paid for coffee and snacks at a cafe.,60.43,18/08/2023
56167986,Dividend earnings from investments.,6536.92,26/07/2024
24691478,Topped up public transport card.,5.53,11/10/2024
33510736,Bought skincare products from a beauty store.,94.49,18/04/2023
35903127,Personal loan EMI payment.,907.44,21/08/2024
43550638,Paid for online shopping order.,79.66,27/02/2025
34014987,Bought groceries from the local supermarket.,86.98,8/9/2024
27895409,Hotel accommodation payment processed.,229.65,4/10/2024
37964549,Monthly car loan installment paid.,1790.82,10/2/2024
54831418,Purchased fresh vegetables and dairy products.,148.85,12/7/2024
27464957,Paid for home maintenance services.,1904.75,8/3/2024
24859509,Bought skincare products from a beauty store.,97.05,25/02/2025
47641695,Hotel accommodation payment processed.,1487.95,8/11/2023
51663347,Mortgage installment payment processed.,1628.63,14/07/2024
52015000,Dividend earnings from investments.,3956.72,23/04/2023
46280601,Monthly car loan installment paid.,1853.51,30/06/2024
58421373,Mortgage payment for the house.,1649.23,25/01/2024
16555348,Purchased clothing from a retail store.,406.03,15/09/2023
35854704,Bought a train ticket for daily commute.,42.95,9/8/2023
61538682,Monthly car loan installment paid.,249.05,10/11/2024
57504055,Spent on weekly grocery shopping.,109.9,20/02/2024
43020358,Topped up public transport card.,35.93,29/05/2023
24263378,Enjoyed a meal at a local diner.,33.7,30/08/2023
52667875,"Bought fruits, bread, and household essentials.",159.12,14/11/2024
44189552,Spent on weekly grocery shopping.,19.37,3/9/2024
45947975,Paid for a ride-sharing service.,41.84,18/01/2025
39232034,Manicure and pedicure service payment.,44.07,26/11/2024
26121585,Gas bill payment for the household.,93.68,16/05/2024
36391372,Bonus payment from employer.,3230.35,7/5/2024
26361789,Paid for car fuel at a gas station.,35.4,25/06/2024
23153659,Spent on weekly grocery shopping.,47.93,20/02/2025
48862841,Purchased fresh vegetables and dairy products.,94.86,26/05/2024
12726281,Paid for car rental services.,3534.02,24/02/2025
52662724,"Bought fruits, bread, and household essentials.",20.93,1/7/2024
56255879,Monthly rent payment processed.,1862.34,17/05/2024
30121334,Topped up public transport card.,23.81,4/4/2023
15449782,Saved a portion of income for future use.,700.52,5/2/2025
19493377,Enjoyed a meal at a local diner.,64.26,3/5/2024
41994229,Paid for a professional certification exam.,1244.88,17/09/2024
60012820,Paid for a ride-sharing service.,10.63,8/6/2024
27880140,Settled utility bills for the apartment.,2294.3,1/11/2024
53795746,Mortgage payment for the house.,2248.37,1/8/2023
17483625,Doctor consultation fee paid.,220.28,21/10/2023
25757958,Paid for car rental services.,4139.08,6/12/2024
44200776,Doctor consultation fee paid.,325.75,24/11/2024
17096135,Topped up public transport card.,8.81,14/05/2024
12809774,Paid for a ride-sharing service.,6.73,18/10/2024
53759472,Paid for car fuel at a gas station.,37.28,19/12/2023
25754473,Paid for car fuel at a gas station.,15.59,28/07/2024
62078098,Personal loan EMI payment.,1510.14,15/06/2024
29288473,Paid for a haircut at a salon.,39.1,4/1/2024
42337355,Paid for a ride-sharing service.,48.03,22/07/2023
54203424,Paid for car fuel at a gas station.,24.9,9/2/2024
52742382,"Bought fruits, bread, and household essentials.",130.16,17/06/2024
15273342,Spent on weekly grocery shopping.,50.58,4/5/2024
61906510,Topped up public transport card.,41.21,27/05/2024
32740378,Bought groceries from the local supermarket.,32.52,17/02/2024
26762892,Paid for a professional certification exam.,1771.31,30/11/2023
38036708,Paid for a ride-sharing service.,27.53,13/02/2024
14501410,Purchased fresh vegetables and dairy products.,138.06,15/11/2023
60858857,Bought prescription medicines from pharmacy.,151.28,18/07/2024
39576425,Paid for car fuel at a gas station.,38.35,2/7/2023
40153928,Paid for home maintenance services.,1490.42,19/11/2024
59192977,Received freelance project payment.,6883.02,11/4/2024
32055645,Purchased fresh vegetables and dairy products.,118.86,22/04/2023
12539962,Dividend earnings from investments.,3503.74,25/10/2024
25650339,Spent on weekly grocery shopping.,54.27,30/09/2024
34995019,Mortgage installment payment processed.,520.78,6/1/2025
14458073,Purchased travel insurance.,130.72,24/12/2023
50089322,Mortgage payment for the house.,1944.77,4/12/2023
16546544,Purchased fresh vegetables and dairy products.,185.73,16/06/2023
45082670,Bought movie tickets for an evening show.,42.71,21/05/2024
54371611,Purchased fresh vegetables and dairy products.,149.87,20/07/2024
45408983,Bought skincare products from a beauty store.,88.93,12/1/2025
29286933,Subscribed to an online streaming service.,44.05,9/8/2024
22550454,Bought movie tickets for an evening show.,27.05,7/9/2024
27024101,Bought groceries from the local supermarket.,99.11,9/11/2023
24506281,Paid for online course enrollment.,886.12,20/11/2024
55406987,Paid for car fuel at a gas station.,16.91,20/10/2023
44918884,Electricity bill payment.,170.76,6/2/2025
28872575,Salary credited to the bank account.,9815.67,9/6/2023
20624339,Paid for a haircut at a salon.,50.96,27/05/2024
18241589,Lunch at a fast food outlet.,31.6,3/3/2025
28509001,Paid for car fuel at a gas station.,41.05,3/8/2023
31765523,Bought textbooks for university.,788.2,5/2/2024
33997287,Subscribed to an online streaming service.,66.57,31/12/2024
51964074,Received freelance project payment.,2799.68,18/09/2024
37218679,Purchased fresh vegetables and dairy products.,34.42,17/04/2024
63180620,Bought a train ticket for daily commute.,46.02,19/10/2023
27396111,Mutual fund investment transaction.,266.62,8/8/2023
60559669,Personal loan EMI payment.,918.55,16/02/2024
32452006,Lunch at a fast food outlet.,93.68,25/05/2024
32135760,Manicure and pedicure service payment.,96.57,8/12/2024
27393574,Manicure and pedicure service payment.,75.08,7/1/2025
55717396,Paid for a professional certification exam.,1012.95,6/1/2024
62434962,Purchased clothing from a retail store.,258.63,23/11/2024
45448679,Received freelance project payment.,6785.03,7/5/2024
19298828,Paid for water and sewage services.,195.69,27/03/2023
29754149,Bought movie tickets for an evening show.,132.33,18/08/2024
15571494,Paid for dental treatment.,245.31,5/3/2025
43816737,Purchased home decor items.,145.13,15/04/2023
12780990,Lunch at a fast food outlet.,22.48,4/8/2024
27656871,Paid for online shopping order.,489.88,27/10/2023
38985378,Tuition fee payment for the semester.,1825.09,21/07/2024
53115180,Mortgage payment for the house.,2366.61,26/11/2023
34373368,Purchased grooming essentials.,48.1,27/04/2024
14588894,Purchased home decor items.,237.11,26/10/2023
41280333,Purchased grooming essentials.,70.91,14/09/2023
14358765,Bought a train ticket for daily commute.,16.47,17/06/2024
37420284,Lunch at a fast food outlet.,22.29,21/08/2024
61306031,Paid for car fuel at a gas station.,21.84,29/11/2023
55295510,Had dinner at an Italian restaurant.,90.64,29/10/2024
25850776,Had dinner at an Italian restaurant.,66.36,7/5/2023
22206806,Paid for a concert ticket.,109.75,29/10/2023
24129987,Purchased fresh vegetables and dairy products.,124.33,15/03/2025
36123086,Purchased clothing from a retail store.,427.51,7/4/2023
60015467,Lunch at a fast food outlet.,82.37,8/1/2024
32014805,Purchased travel insurance.,4721.57,19/10/2024
12745469,Paid for online shopping order.,246.63,18/06/2024
41468607,Bought prescription medicines from pharmacy.,387.78,19/06/2023
63287194,Doctor consultation fee paid.,446.64,26/10/2024
46896119,Monthly car loan installment paid.,1812.5,13/04/2024
31901405,Purchased fresh vegetables and dairy products.,143.23,20/05/2023
64871242,Tuition fee payment for the semester.,209.74,31/10/2024
34459285,Visited an amusement park.,72.25,31/07/2023
29670498,Paid for coffee and snacks at a cafe.,38.97,5/3/2024
61963321,Bought movie tickets for an evening show.,108.96,26/09/2023
40042389,Paid for a ride-sharing service.,38.32,18/09/2024
28275726,Bought groceries from the local supermarket.,172.45,19/09/2024
61989651,Paid for car rental services.,3680.15,6/9/2024
58957260,Purchased home decor items.,446.56,21/04/2024
40282574,Bought movie tickets for an evening show.,35.12,22/07/2024
33053157,Bought electronics and accessories.,445.93,28/11/2024
62380561,Purchased fresh vegetables and dairy products.,198.5,26/12/2023
55918950,Underwent medical check-up at a clinic.,43.94,22/04/2023
27781347,"Bought fruits, bread, and household essentials.",188.52,26/04/2024
63639794,Bought textbooks for university.,380.85,1/8/2024
22462828,Monthly rent payment processed.,2685.03,22/07/2023
16841636,"Bought fruits, bread, and household essentials.",117.93,6/4/2023
23241182,"Bought fruits, bread, and household essentials.",44.43,7/6/2024
48290781,Paid for water and sewage services.,229.09,4/5/2024
38556793,Settled monthly internet subscription.,245.77,17/05/2024
35409818,Paid for home maintenance services.,1443.41,27/06/2023
44887237,Bonus payment from employer.,2156.07,3/7/2023
36182601,Topped up public transport card.,41.42,21/03/2024
30060067,Visited an amusement park.,130.06,23/05/2024
45394062,Bought a train ticket for daily commute.,10.79,12/12/2024
30247742,Lunch at a fast food outlet.,42.32,2/6/2024
33426758,Paid for a concert ticket.,131.98,31/12/2023
38348386,Paid for coffee and snacks at a cafe.,29.78,13/01/2025
53414509,Paid for a concert ticket.,69.94,25/01/2025
27962144,Paid for a concert ticket.,110.93,17/07/2024
38293144,Purchased home decor items.,213.76,27/01/2024
58232192,Bought prescription medicines from pharmacy.,475.25,28/04/2023
12424276,Received freelance project payment.,2922.94,8/1/2024
35319918,Paid for coffee and snacks at a cafe.,18.86,12/9/2024
31187517,Bought a train ticket for daily commute.,9.38,27/07/2024
56730006,Subscribed to an online streaming service.,100.92,28/07/2023
44158389,Manicure and pedicure service payment.,99.16,14/10/2023
22351760,Paid for online course enrollment.,1953.13,8/5/2023
53710474,Paid for car fuel at a gas station.,21.69,23/01/2024
22725035,Had dinner at an Italian restaurant.,88.88,28/07/2024
25342995,Paid for dental treatment.,150.46,27/05/2023
19013927,Bought groceries from the local supermarket.,27.72,11/2/2024
58665808,Paid for a haircut at a salon.,32.72,7/11/2024
55141790,Personal loan EMI payment.,1605.32,19/02/2025
27072846,Paid for a ride-sharing service.,24.96,25/10/2024
22156336,Enjoyed a meal at a local diner.,75.37,18/01/2024
46050296,Paid for a ride-sharing service.,28.96,28/11/2024
17216836,Bonus payment from employer.,8171.96,3/10/2023
22520056,Paid for a ride-sharing service.,10.74,26/08/2023
16191987,Paid for car fuel at a gas station.,18.67,11/6/2023
15523163,Enjoyed a meal at a local diner.,98.19,14/02/2024
39297197,Paid for a ride-sharing service.,42.58,17/04/2023
48351458,Purchased fresh vegetables and dairy products.,37.93,7/6/2023
39622328,Had dinner at an Italian restaurant.,9.09,27/11/2024
26656533,Mortgage installment payment processed.,1055.07,5/5/2023
