AccID,Details,Bill $,TimeStamp
16664819,Bought groceries from the local supermarket.,111.33,14/11/2023
37932347,"Bought fruits, bread, and household essentials.",94.09,6/8/2024
39599906,Purchased clothing from a retail store.,318.29,23/08/2024
34199291,Paid for online course enrollment.,1244.07,20/04/2024
49859885,Purchased grooming essentials.,46.02,23/04/2023
30846740,Topped up public transport card.,22.23,3/1/2024
48214741,"Bought fruits, bread, and household essentials.",161,30/07/2023
25510411,Paid for online shopping order.,95.69,26/04/2023
56862387,Booked flight tickets for vacation.,2004.42,17/12/2024
43291109,Enjoyed a meal at a local diner.,24.99,5/6/2024
37771321,Had dinner at an Italian restaurant.,88.44,26/11/2023
13425145,Purchased clothing from a retail store.,455.46,28/05/2023
14478019,Mortgage payment for the house.,2660.2,11/1/2025
19812675,Paid for a concert ticket.,127.17,27/03/2024
63224030,"Bought fruits, bread, and household essentials.",93.31,12/3/2025
18724019,Electricity bill payment.,55.15,11/11/2023
43254447,Paid for car fuel at a gas station.,48.13,21/09/2023
40690080,Purchased fresh vegetables and dairy products.,156.68,14/06/2023
45575770,Transferred funds to savings account.,811.28,14/09/2024
46590027,Paid for car fuel at a gas station.,33.04,24/02/2025
36152433,Paid for a concert ticket.,61.07,12/9/2023
60311355,Bought a train ticket for daily commute.,11.43,3/7/2024
19851018,Paid for car rental services.,1155.07,23/04/2024
24989031,Doctor consultation fee paid.,75.84,5/11/2024
39202918,Visited an amusement park.,42.17,6/10/2024
22387261,Purchased grooming essentials.,39.84,8/4/2023
53068777,"Bought fruits, bread, and household essentials.",139.27,22/10/2023
47273014,"Bought fruits, bread, and household essentials.",18.57,4/12/2024
56880436,Deposited money into an emergency fund.,834.85,2/11/2023
56084945,Bought prescription medicines from pharmacy.,346.92,8/6/2024
50854206,Bought a train ticket for daily commute.,46.75,7/9/2023
61520221,Tuition fee payment for the semester.,1060.76,28/09/2024
48435520,Invested in cryptocurrency assets.,729.28,12/5/2023
48575490,Purchased home decor items.,13.33,13/01/2024
12534867,Invested in a fixed deposit plan.,329.97,29/06/2023
17315665,Purchased clothing from a retail store.,372.25,22/06/2023
18320136,Paid for online shopping order.,420.99,3/2/2024
53158742,Bought a train ticket for daily commute.,16.54,16/11/2024
16219026,Paid for water and sewage services.,264.42,26/02/2024
60229077,Purchased government bonds.,4478.2,17/06/2024
39988517,Settled utility bills for the apartment.,1957.87,31/01/2024
38863660,Purchased fresh vegetables and dairy products.,124.67,10/7/2023
61348057,Had dinner at an Italian restaurant.,91.63,8/1/2025
42851835,Subscribed to an online streaming service.,101.16,21/12/2023
54637523,Underwent medical check-up at a clinic.,38.06,9/6/2024
52177146,Bonus payment from employer.,7935.21,25/04/2023
43290850,Bought a train ticket for daily commute.,18.53,18/10/2023
64313856,Visited an amusement park.,100.11,6/2/2024
62813572,Underwent medical check-up at a clinic.,68.91,25/08/2023
27872768,Lunch at a fast food outlet.,85.14,12/7/2023
52083830,Bought a train ticket for daily commute.,41.8,14/03/2025
63877120,Lunch at a fast food outlet.,61.85,29/02/2024
36237042,Topped up public transport card.,16.82,5/4/2023
18808099,Invested in a fixed deposit plan.,223.01,17/06/2024
61692143,Purchased fresh vegetables and dairy products.,40.53,7/3/2025
62231829,Paid for a professional certification exam.,1590.66,8/4/2024
17370134,Personal loan EMI payment.,1391.47,30/05/2024
36261766,Monthly rent payment processed.,2339.66,22/06/2023
35372575,Paid for a ride-sharing service.,10.53,25/05/2023
50734435,Hotel accommodation payment processed.,2921.84,7/9/2024
53534386,Doctor consultation fee paid.,146.65,8/8/2023
47341704,Visited an amusement park.,118.23,23/05/2024
22602922,Purchased grooming essentials.,7.74,25/12/2024
65207246,Dividend earnings from investments.,1709.69,20/12/2023
27105554,Dividend earnings from investments.,5066.74,2/10/2023
18535098,Bought groceries from the local supermarket.,121.49,8/6/2024
49749345,Settled utility bills for the apartment.,2782.6,23/10/2023
56930048,Paid for coffee and snacks at a cafe.,90.89,13/11/2024
31823528,Bought textbooks for university.,1286.56,4/7/2023
13541941,Bought prescription medicines from pharmacy.,67.62,6/2/2025
13674666,"Bought fruits, bread, and household essentials.",47.41,27/11/2024
45280244,Paid for a concert ticket.,115.85,19/01/2025
28026102,Purchased clothing from a retail store.,164.39,21/05/2023
59030540,Bought groceries from the local supermarket.,137.19,17/06/2024
20184900,Tuition fee payment for the semester.,834.74,19/01/2024
49990656,Paid for a haircut at a salon.,5.65,25/10/2023
44098724,Had dinner at an Italian restaurant.,74.01,27/12/2024
17253798,Paid for dental treatment.,119.37,8/9/2024
60808552,Booked flight tickets for vacation.,371.28,12/3/2025
62773588,"Bought fruits, bread, and household essentials.",197.23,25/11/2023
59305021,Paid for a ride-sharing service.,15.19,30/08/2024
40574642,Paid for online shopping order.,262.53,24/06/2024
51361558,Paid for car fuel at a gas station.,10.01,27/09/2023
31414808,Had dinner at an Italian restaurant.,32.97,30/08/2024
28938822,Purchased travel insurance.,1180.39,9/11/2024
21165772,Purchased grooming essentials.,64.08,26/07/2024
55000461,Bought groceries from the local supermarket.,166.32,2/11/2023
24636471,Paid for home maintenance services.,2303.08,5/4/2023
64593139,Paid for car fuel at a gas station.,14.42,9/6/2023
39692186,Paid for car fuel at a gas station.,44.3,30/05/2023
47692380,Transferred funds to savings account.,150.68,10/6/2024
60078649,Paid for car fuel at a gas station.,8.14,22/05/2023
47596129,Bought textbooks for university.,729.19,13/11/2024
29031060,Invested in a fixed deposit plan.,414.32,11/6/2023
34038759,Bought electronics and accessories.,480.87,3/6/2024
14563471,Paid for coffee and snacks at a cafe.,94.63,3/9/2023
57357435,Spent on weekly grocery shopping.,96.97,20/02/2024
63932365,Paid for home maintenance services.,2873.71,26/01/2025
25814547,Tuition fee payment for the semester.,1420.58,6/11/2023
55128899,Paid for coffee and snacks at a cafe.,39.23,31/08/2023
33361276,Paid for a concert ticket.,140.44,13/10/2024
31017130,Spent on weekly grocery shopping.,164.17,30/09/2023
48373133,Mortgage installment payment processed.,1139.09,31/01/2024
61924006,Paid for home maintenance services.,2804.4,19/07/2023
61801554,Credit card bill installment settled.,1740.29,8/6/2024
56259179,Bought groceries from the local supermarket.,52.74,23/01/2025
56382493,Dividend earnings from investments.,4407.03,8/10/2024
20792825,Settled utility bills for the apartment.,2950.98,15/03/2025
16226472,Spent on weekly grocery shopping.,165.51,13/10/2023
35083115,Enjoyed a meal at a local diner.,24.71,24/10/2023
25814433,Purchased home decor items.,388.69,23/10/2024
13014609,Settled utility bills for the apartment.,2851.66,30/12/2023
43685762,Tuition fee payment for the semester.,834.89,30/07/2024
57989747,Bought groceries from the local supermarket.,93.32,5/9/2023
47107947,Paid for car fuel at a gas station.,8.39,16/08/2024
22197030,Credit card bill installment settled.,1464.11,1/11/2024
64953832,Bought groceries from the local supermarket.,147.84,30/04/2023
36365373,Invested in cryptocurrency assets.,585.11,16/03/2025
15634299,Electricity bill payment.,298.23,15/04/2024
30799294,Paid for a ride-sharing service.,23.25,26/01/2024
41745512,Bought textbooks for university.,315.34,30/08/2023
35571021,Topped up public transport card.,42.39,6/11/2024
22407202,Enjoyed a meal at a local diner.,61.53,20/03/2023
37176979,Paid for a haircut at a salon.,73.76,29/05/2024
59773762,Bought a train ticket for daily commute.,26.62,4/11/2023
48576288,Mutual fund investment transaction.,3425.72,24/11/2024
24364478,Paid for coffee and snacks at a cafe.,72.26,4/4/2024
38461984,"Bought fruits, bread, and household essentials.",10.05,16/02/2024
21814852,Purchased fresh vegetables and dairy products.,12.75,16/03/2024
46038342,Had dinner at an Italian restaurant.,94.88,24/09/2023
13012092,Subscribed to an online streaming service.,27.72,3/2/2025
56106899,Mortgage installment payment processed.,381.32,24/03/2024
56462849,Bought a train ticket for daily commute.,21.94,3/12/2023
13264714,Salary credited to the bank account.,7832.03,26/05/2024
26368129,Settled monthly internet subscription.,167.34,28/10/2023
14621827,Deposited money into an emergency fund.,964.75,3/12/2023
34143318,Underwent medical check-up at a clinic.,180.58,28/08/2023
14753226,Settled monthly internet subscription.,138.02,30/05/2024
53425835,Spent on weekly grocery shopping.,177.23,19/08/2023
45524063,Paid for coffee and snacks at a cafe.,71.24,11/7/2024
14617884,Bought groceries from the local supermarket.,125.88,15/06/2023
24249242,Paid for car fuel at a gas station.,38.05,31/08/2024
33839963,Purchased fresh vegetables and dairy products.,186.37,21/03/2023
44090436,Bought electronics and accessories.,174.03,25/06/2023
42454628,Spent on weekly grocery shopping.,110.75,10/12/2023
38685026,Electricity bill payment.,246.18,9/11/2023
44486812,Lunch at a fast food outlet.,92.74,23/07/2023
56207974,Topped up public transport card.,28.19,9/4/2024
16551115,Enjoyed a meal at a local diner.,78.48,26/06/2024
39764546,Manicure and pedicure service payment.,43.76,28/10/2024
31383390,Salary credited to the bank account.,8224.01,18/07/2023
65313931,Mortgage installment payment processed.,741.81,29/06/2023
51822761,Bought textbooks for university.,103.37,29/03/2023
32573186,Paid for a ride-sharing service.,33.83,28/03/2024
16892890,Enjoyed a meal at a local diner.,87.43,25/07/2023
58025946,Deposited money into an emergency fund.,303.29,18/03/2024
33531286,Booked flight tickets for vacation.,334.63,15/07/2024
45283931,Paid for dental treatment.,350.72,3/9/2024
56685635,Paid for online course enrollment.,244.08,11/1/2025
28827810,Paid for a concert ticket.,56.91,10/5/2024
21084178,Paid for a concert ticket.,57.57,21/01/2025
20748828,Invested in a fixed deposit plan.,825.81,28/12/2024
64002561,Purchased government bonds.,789.67,15/01/2024
35116039,Spent on weekly grocery shopping.,78.72,30/11/2023
53100500,Paid for a concert ticket.,149.94,28/08/2024
18744658,Paid for car rental services.,1365.78,12/11/2023
57595177,Paid for car rental services.,3040.73,8/12/2023
27140049,Gas bill payment for the household.,240.55,18/03/2025
34818224,Paid for car fuel at a gas station.,24.31,30/08/2024
50912216,Monthly car loan installment paid.,1128.63,6/11/2023
31677519,Spent on weekly grocery shopping.,152.78,31/10/2024
58781106,Paid for a haircut at a salon.,79.53,23/10/2024
49983611,"Bought fruits, bread, and household essentials.",111.39,18/11/2023
44175627,Paid for car rental services.,4440.41,21/04/2023
27919237,Spent on weekly grocery shopping.,39.91,15/07/2024
32129154,Paid for a professional certification exam.,1869.85,2/3/2025
51195060,Settled utility bills for the apartment.,2436.3,31/10/2023
61754770,Electricity bill payment.,245.56,28/12/2023
62265078,"Bought fruits, bread, and household essentials.",57.03,5/2/2025
64614927,Paid for online shopping order.,355.47,24/05/2023
19550932,Doctor consultation fee paid.,123.89,29/04/2023
38613130,Bought prescription medicines from pharmacy.,248.68,12/9/2024
37606473,Underwent medical check-up at a clinic.,393.86,17/11/2023
40458332,Purchased home decor items.,367.87,28/01/2024
42129082,Bought a train ticket for daily commute.,27.65,29/07/2024
26262451,Bought a train ticket for daily commute.,39.72,30/11/2023
35147692,Purchased fresh vegetables and dairy products.,111.1,21/09/2024
59262081,Personal loan EMI payment.,481.07,28/08/2024
53220258,Bought textbooks for university.,1743.54,26/09/2023
25127549,Paid for coffee and snacks at a cafe.,27.13,28/10/2023
63933871,Paid for a ride-sharing service.,34.19,2/11/2024
57207390,Bought skincare products from a beauty store.,66.58,6/3/2025
53121662,Bought electronics and accessories.,468.16,27/12/2023
40189037,Transferred funds to savings account.,695.03,30/01/2024
27003320,Paid for home maintenance services.,546.81,23/11/2023
62913162,Bought company shares in stock market.,4364.02,21/11/2024
27326052,Monthly car loan installment paid.,1766.61,7/5/2023
23558451,Hotel accommodation payment processed.,1319.8,21/01/2025
39062664,Subscribed to an online streaming service.,26.06,9/1/2025
63245344,Transferred funds to savings account.,966.06,11/6/2023
47157977,Bought a train ticket for daily commute.,40.33,26/09/2024
52744623,Underwent medical check-up at a clinic.,246.17,19/12/2024
52317304,Spent on weekly grocery shopping.,147.38,4/7/2024
13003139,Paid for car fuel at a gas station.,9.46,6/10/2023
47073196,Invested in a fixed deposit plan.,470.45,21/01/2024
22234318,Purchased fresh vegetables and dairy products.,102.69,24/10/2023
43388307,Underwent medical check-up at a clinic.,119.39,30/08/2024
53678488,Topped up public transport card.,26.34,28/07/2024
47357213,Settled monthly internet subscription.,168.68,14/03/2024
34683833,Paid for a professional certification exam.,644.23,20/01/2024
26132202,Bonus payment from employer.,3125.63,3/8/2024
27346179,Spent on weekly grocery shopping.,79.3,22/07/2024
37433807,Paid for water and sewage services.,163.35,9/9/2024
30952774,Tuition fee payment for the semester.,329.1,15/08/2024
24515253,Settled monthly internet subscription.,173.71,26/02/2025
27733245,Paid for home maintenance services.,821.07,11/2/2024
28142589,Spent on weekly grocery shopping.,58.25,28/07/2023
40728098,Purchased home decor items.,432.78,15/06/2024
64975786,Lunch at a fast food outlet.,33.31,8/10/2023
33409146,Paid for coffee and snacks at a cafe.,42.63,23/01/2024
20547066,Bought a train ticket for daily commute.,40.28,16/08/2024
40490382,Settled monthly internet subscription.,86.64,5/2/2025
19411720,Bought electronics and accessories.,53.63,24/04/2024
14506746,Spent on weekly grocery shopping.,96.34,20/07/2024
56281104,Subscribed to an online streaming service.,25.11,4/7/2023
60841418,Spent on weekly grocery shopping.,22.09,3/6/2023
15384244,Credit card bill installment settled.,449.16,14/11/2024
26004680,Bought a train ticket for daily commute.,49.29,5/7/2024
21938055,Bought electronics and accessories.,325.73,14/12/2023
59172911,Lunch at a fast food outlet.,28.84,17/07/2024
18511347,Purchased travel insurance.,3252.54,26/08/2024
39705351,Tuition fee payment for the semester.,254.13,25/07/2024
31827276,Bought prescription medicines from pharmacy.,124.28,14/06/2024
50258413,Paid for a concert ticket.,39.06,14/01/2024
52645356,"Bought fruits, bread, and household essentials.",10.14,5/9/2023
34101842,Monthly car loan installment paid.,1916.53,14/05/2023
57747739,Bought groceries from the local supermarket.,97.23,28/08/2023
13905327,Gas bill payment for the household.,192.21,29/06/2024
38985055,Doctor consultation fee paid.,428.16,20/06/2023
30151411,Paid for dental treatment.,293.44,9/11/2023
48179770,Dividend earnings from investments.,5604.2,18/05/2023
30026417,"Bought fruits, bread, and household essentials.",93.67,24/03/2024
40136545,Purchased home decor items.,34.97,12/9/2023
63678906,Tuition fee payment for the semester.,68.59,2/2/2025
46874559,Enjoyed a meal at a local diner.,79.98,23/04/2024
38142010,Paid for online shopping order.,438.78,4/12/2023
18100195,Bought groceries from the local supermarket.,94.92,3/5/2024
57431195,Mortgage payment for the house.,1515.02,7/2/2025
19206558,Monthly rent payment processed.,1665.09,5/9/2024
51893353,Subscribed to an online streaming service.,78.97,10/3/2025
23231767,Purchased clothing from a retail store.,495.4,1/2/2025
14446775,Salary credited to the bank account.,3006.66,3/10/2023
57248203,Bonus payment from employer.,1216.48,14/05/2024
28029432,Underwent medical check-up at a clinic.,432.99,23/03/2024
64897636,Had dinner at an Italian restaurant.,93.49,6/7/2024
13198694,Bought a train ticket for daily commute.,24.37,26/10/2024
20966480,Bonus payment from employer.,4913.03,22/12/2023
18418748,Paid for online course enrollment.,1494.33,18/03/2025
60121683,Doctor consultation fee paid.,448.67,28/10/2024
51010396,Purchased fresh vegetables and dairy products.,133.35,19/10/2024
13869283,Settled utility bills for the apartment.,2308.79,11/2/2024
32119392,Paid for online course enrollment.,1561.79,16/03/2025
64204972,Hotel accommodation payment processed.,2791.61,31/03/2024
50686186,Paid for a concert ticket.,106.89,15/05/2024
21656909,Paid for car fuel at a gas station.,43.12,4/1/2024
47077478,Monthly rent payment processed.,2580.84,17/02/2024
27234447,Paid for car rental services.,4225.09,4/1/2025
33563321,Paid for a concert ticket.,141.34,6/10/2024
54376164,Monthly rent payment processed.,1870.33,22/08/2023
29991051,Bought a train ticket for daily commute.,43.32,21/04/2024
33219685,Purchased clothing from a retail store.,138.93,23/03/2024
50847050,Paid for a ride-sharing service.,36.56,25/06/2023
33273495,Purchased home decor items.,299.09,11/7/2024
17993210,Invested in cryptocurrency assets.,3155,22/06/2023
44729170,Bought electronics and accessories.,95.51,8/12/2023
13869386,Spent on weekly grocery shopping.,39.33,27/03/2024
19565934,Purchased fresh vegetables and dairy products.,74.33,24/07/2024
55256201,Paid for a ride-sharing service.,39.79,17/09/2024
26140257,Purchased travel insurance.,4283.34,19/05/2023
55758930,Personal loan EMI payment.,1909.13,23/11/2023
47119166,Spent on weekly grocery shopping.,146.52,17/02/2025
38972861,Purchased clothing from a retail store.,408.37,21/09/2023
50000688,Paid for water and sewage services.,228.67,1/5/2024
21658659,Monthly car loan installment paid.,345.53,27/02/2025
64162939,Spent on weekly grocery shopping.,92.31,25/10/2024
35900944,Mortgage payment for the house.,1975.29,30/09/2023
44084915,Paid for a professional certification exam.,1360.54,5/11/2024
42575286,Subscribed to an online streaming service.,42.46,19/02/2025
50749405,Bought electronics and accessories.,440.98,7/8/2023
62486746,Monthly rent payment processed.,2501.06,17/05/2024
48738636,Bonus payment from employer.,3374.16,14/02/2024
36320116,Received freelance project payment.,7231.12,9/6/2023
41936511,Paid for water and sewage services.,222.86,2/5/2023
51947488,Purchased fresh vegetables and dairy products.,160.03,16/02/2025
40547497,Bought movie tickets for an evening show.,72.34,9/6/2023
41502269,Underwent medical check-up at a clinic.,456.36,19/08/2024
51838833,Bought a train ticket for daily commute.,7.57,9/2/2025
26484598,"Bought fruits, bread, and household essentials.",194.34,24/06/2023
28156027,Paid for coffee and snacks at a cafe.,11.3,3/2/2024
34418947,Personal loan EMI payment.,1133.85,28/10/2023
23643844,Spent on weekly grocery shopping.,178.35,4/1/2024
24207297,Lunch at a fast food outlet.,19.9,7/7/2023
42290755,Booked flight tickets for vacation.,2693.83,2/1/2024
54157180,Bonus payment from employer.,5992.61,23/02/2024
57654421,Mortgage installment payment processed.,655.22,7/4/2023
35596564,"Bought fruits, bread, and household essentials.",78.67,15/06/2024
48611866,Paid for coffee and snacks at a cafe.,44.12,26/06/2024
17295114,Paid for car fuel at a gas station.,43.92,30/03/2023
33570970,Paid for a ride-sharing service.,18.75,25/07/2024
37094914,Purchased clothing from a retail store.,439.23,13/12/2024
39662787,Hotel accommodation payment processed.,2642.65,25/03/2024
51101360,Paid for a haircut at a salon.,15.6,15/01/2025
35077612,Bought skincare products from a beauty store.,96.72,15/12/2024
34753277,Salary credited to the bank account.,7508.08,18/08/2023
54282558,Mortgage installment payment processed.,188.91,3/2/2025
52295785,Visited an amusement park.,29.67,16/07/2024
64755795,Bought a train ticket for daily commute.,15.76,25/11/2023
50623289,Mortgage installment payment processed.,907.96,21/05/2023
31181668,Spent on weekly grocery shopping.,173.37,4/11/2023
64652313,Paid for online course enrollment.,197.44,30/04/2024
41166636,Purchased home decor items.,437.53,1/9/2024
62391614,Spent on weekly grocery shopping.,141.85,2/2/2024
50527554,Settled monthly internet subscription.,98.13,1/9/2023
13430407,Purchased clothing from a retail store.,127.25,12/12/2024
43002375,Enjoyed a meal at a local diner.,5.24,3/7/2024
58609320,Visited an amusement park.,106.64,2/12/2023
22692554,Transferred funds to savings account.,819.43,9/7/2024
21785240,Paid for a haircut at a salon.,68.01,2/4/2024
19580458,Had dinner at an Italian restaurant.,29.62,4/8/2024
56576064,Credit card bill installment settled.,844.88,30/10/2024
53645520,Bought prescription medicines from pharmacy.,246.86,12/6/2024
62704929,Had dinner at an Italian restaurant.,50.7,27/05/2024
40269301,Spent on weekly grocery shopping.,168.77,21/11/2024
63273248,Paid for a concert ticket.,43.98,15/07/2023
41832383,Paid for online course enrollment.,399.28,8/11/2023
33317551,Booked flight tickets for vacation.,386.04,12/12/2024
59270467,Settled utility bills for the apartment.,1467.6,7/12/2024
38913968,Enjoyed a meal at a local diner.,37.52,12/2/2024
52596024,Paid for a ride-sharing service.,48.43,23/11/2023
35067265,Bought movie tickets for an evening show.,142.85,23/05/2023
64840424,Topped up public transport card.,10.61,10/4/2023
33168802,Tuition fee payment for the semester.,1141.06,1/1/2024
62396795,Paid for car fuel at a gas station.,8.45,10/4/2023
52818414,Monthly car loan installment paid.,1116.28,22/10/2024
46452797,Bought a train ticket for daily commute.,21.86,15/09/2023
29940557,Transferred funds to savings account.,921.35,26/11/2024
16051759,Credit card bill installment settled.,1862.13,3/2/2025
52882976,Lunch at a fast food outlet.,81.9,12/7/2024
15109436,Bought prescription medicines from pharmacy.,144.93,17/01/2024
18622576,Paid for a ride-sharing service.,47.24,5/7/2024
31738056,Bought groceries from the local supermarket.,190.35,3/6/2024
53556248,Paid for online shopping order.,420.7,20/05/2024
43151790,Paid for dental treatment.,121.21,4/11/2024
31502566,Paid for a ride-sharing service.,14.63,19/03/2023
36861002,Purchased home decor items.,352.96,25/07/2024
60237583,Topped up public transport card.,15.82,11/2/2024
16095205,Bought a train ticket for daily commute.,46.6,2/8/2023
22708795,Credit card bill installment settled.,1488,8/3/2024
37757301,Paid for a ride-sharing service.,10.21,1/5/2023
47691082,Paid for car fuel at a gas station.,33.57,11/2/2025
55584963,Paid for home maintenance services.,1991.23,15/01/2024
56795092,Purchased fresh vegetables and dairy products.,193.93,11/6/2024
57472489,Bought skincare products from a beauty store.,82.02,16/10/2023
28340902,Paid for car fuel at a gas station.,7.14,22/09/2024
28942303,Paid for coffee and snacks at a cafe.,43.96,26/11/2024
24241111,"Bought fruits, bread, and household essentials.",97.95,13/04/2023
50043456,Paid for a concert ticket.,134.19,17/09/2024
38320910,Paid for coffee and snacks at a cafe.,98.98,2/4/2024
57685587,Purchased travel insurance.,4508.24,14/02/2024
46940635,Bought textbooks for university.,449.86,25/03/2023
19355512,Paid for a concert ticket.,68.11,3/2/2025
25721664,Bought company shares in stock market.,4439.17,20/01/2024
33302685,Bought prescription medicines from pharmacy.,130.99,27/12/2024
41682198,Salary credited to the bank account.,4903.25,24/10/2024
52170485,Lunch at a fast food outlet.,99.02,18/10/2024
31848128,Underwent medical check-up at a clinic.,110.38,9/4/2023
52127423,Paid for a professional certification exam.,927.25,28/09/2024
13520669,Settled monthly internet subscription.,100.94,20/11/2023
59395425,"Bought fruits, bread, and household essentials.",199.28,12/1/2025
55447586,Paid for car fuel at a gas station.,27.57,2/6/2024
37987123,Paid for a ride-sharing service.,17.8,24/06/2024
25487397,Bought textbooks for university.,1611.06,29/05/2024
12416461,Topped up public transport card.,23.14,21/08/2023
25598752,Paid for car fuel at a gas station.,20.85,23/06/2023
24437209,Settled utility bills for the apartment.,1585.27,25/06/2023
20004629,Paid for a concert ticket.,39.47,19/10/2023
32300705,Purchased fresh vegetables and dairy products.,113.4,16/03/2024
64715922,Gas bill payment for the household.,275.01,7/3/2024
52682605,Monthly rent payment processed.,2038.37,13/02/2025
16059688,Bought a train ticket for daily commute.,3.76,4/5/2024
16465045,Paid for car fuel at a gas station.,34.65,13/01/2025
59149122,"Bought fruits, bread, and household essentials.",195.6,17/08/2023
16264346,Bought a train ticket for daily commute.,39.05,3/8/2024
36917964,Tuition fee payment for the semester.,295.38,19/06/2023
16684288,Bought a train ticket for daily commute.,32.07,26/03/2024
21728143,Personal loan EMI payment.,977.46,23/04/2023
57173637,Had dinner at an Italian restaurant.,97.26,9/5/2023
30713426,"Bought fruits, bread, and household essentials.",35.24,7/5/2023
17813286,Purchased home decor items.,73.02,16/03/2024
29771232,Purchased fresh vegetables and dairy products.,108.39,4/6/2023
28100252,Hotel accommodation payment processed.,1538.29,27/10/2023
28178539,Paid for car fuel at a gas station.,22.04,5/11/2023
16065267,Hotel accommodation payment processed.,1818.1,3/10/2023
29426031,Paid for car fuel at a gas station.,28.1,19/06/2023
13928396,"Bought fruits, bread, and household essentials.",40.14,16/10/2023
62281138,Paid for dental treatment.,75.37,18/04/2024
42845182,Topped up public transport card.,26.67,3/12/2023
17489065,Visited an amusement park.,92.83,20/02/2024
25922016,Bought prescription medicines from pharmacy.,61.42,11/9/2023
55582234,Paid for a haircut at a salon.,22.23,22/08/2024
28509776,Visited an amusement park.,32.57,22/09/2023
53827920,Paid for a ride-sharing service.,49.22,24/03/2023
30931448,Paid for a haircut at a salon.,65.61,28/08/2024
54361870,Paid for coffee and snacks at a cafe.,25.9,5/7/2024
12404966,Bought skincare products from a beauty store.,74.16,7/1/2025
55488236,Purchased fresh vegetables and dairy products.,39.48,28/09/2023
49039361,Electricity bill payment.,262.26,5/10/2024
20405469,Underwent medical check-up at a clinic.,58.54,18/02/2024
30015340,Paid for car rental services.,2654.78,26/01/2025
32806104,Purchased clothing from a retail store.,137.89,15/11/2024
12518715,Bought groceries from the local supermarket.,80.33,21/10/2024
28456240,Purchased fresh vegetables and dairy products.,141.98,18/05/2024
48801699,Saved a portion of income for future use.,909.58,12/12/2024
26316901,Paid for coffee and snacks at a cafe.,51.09,29/08/2024
55022870,Topped up public transport card.,35.91,17/01/2025
63663312,Underwent medical check-up at a clinic.,399.28,28/10/2024
40368379,Booked flight tickets for vacation.,3377.16,13/11/2023
35398299,Paid for a concert ticket.,71.47,4/10/2023
16560091,Purchased fresh vegetables and dairy products.,110.14,31/01/2024
51566146,Gas bill payment for the household.,63.62,16/12/2023
15368133,Enjoyed a meal at a local diner.,61.67,28/09/2023
48854913,Monthly rent payment processed.,703.36,28/08/2023
58863311,Personal loan EMI payment.,487.52,29/11/2023
47690994,Purchased clothing from a retail store.,196.89,5/4/2024
49515487,Bought a train ticket for daily commute.,15.56,14/07/2023
43756116,Paid for a concert ticket.,107.56,4/4/2023
17333430,Bought skincare products from a beauty store.,83.66,2/12/2023
16582442,Bought prescription medicines from pharmacy.,178.08,25/01/2024
44504618,Settled utility bills for the apartment.,2829.07,21/11/2024
13292134,Electricity bill payment.,280.24,26/02/2024
30854953,Enjoyed a meal at a local diner.,92.99,27/12/2024
41575003,"Bought fruits, bread, and household essentials.",116.82,13/10/2023
27532315,Spent on weekly grocery shopping.,43.66,27/03/2024
16286006,Purchased clothing from a retail store.,426.57,27/03/2024
53221156,Paid for water and sewage services.,105.94,9/12/2024
40472398,Paid for online course enrollment.,1315.77,14/01/2025
24962290,Paid for car fuel at a gas station.,44.65,5/6/2024
27089614,Purchased clothing from a retail store.,489.63,8/9/2024
23354142,Spent on weekly grocery shopping.,189.32,16/09/2024
60084628,Monthly rent payment processed.,1069.04,14/10/2024
57285723,Bought skincare products from a beauty store.,85.09,29/08/2023
40927119,Mortgage installment payment processed.,1218.87,16/04/2024
39212333,Enjoyed a meal at a local diner.,5.46,3/4/2024
37786479,Paid for online shopping order.,87.7,19/11/2024
31564505,Paid for a ride-sharing service.,33.7,14/05/2024
41641105,Subscribed to an online streaming service.,48.89,17/08/2024
13879206,Bought electronics and accessories.,345.82,15/04/2023
30006676,Purchased fresh vegetables and dairy products.,23.06,26/10/2023
64126851,Enjoyed a meal at a local diner.,21.14,21/06/2024
62279300,Bought groceries from the local supermarket.,108.6,17/08/2024
54193751,Bought a train ticket for daily commute.,37.57,17/06/2024
29221965,Mortgage payment for the house.,1880.39,17/04/2024
23603852,Topped up public transport card.,43.85,28/02/2025
28275086,Lunch at a fast food outlet.,30.82,1/12/2024
20213145,Paid for car fuel at a gas station.,48.38,14/03/2025
50732839,Underwent medical check-up at a clinic.,379.94,16/09/2024
17155040,Topped up public transport card.,12.21,29/07/2024
20000112,"Bought fruits, bread, and household essentials.",19.42,14/11/2024
61497472,Gas bill payment for the household.,175.05,11/7/2023
61351530,Received freelance project payment.,7261.26,11/2/2024
33032667,Monthly car loan installment paid.,619.02,14/01/2024
59816574,Paid for a ride-sharing service.,34.06,18/05/2024
21089614,Bought prescription medicines from pharmacy.,228.95,5/3/2025
29516531,Bought a train ticket for daily commute.,29.72,26/04/2024
63418345,Bought skincare products from a beauty store.,48.79,28/05/2023
14826612,Topped up public transport card.,15.21,31/08/2023
40278909,Transferred funds to savings account.,648.66,7/7/2023
45138278,Paid for car fuel at a gas station.,3.95,5/3/2024
44053927,Bought electronics and accessories.,101.25,30/06/2024
36171067,Topped up public transport card.,10.74,5/2/2024
57222065,Bought a train ticket for daily commute.,39.31,9/6/2024
19305353,Bought prescription medicines from pharmacy.,375.53,27/02/2024
